date,Price
2004-06-29,338.6600036621094
2004-06-30,336.45001220703125
2004-07-01,335.4200134277344
2004-07-02,333.1300048828125
2004-07-05,332.92999267578125
2004-07-06,331.2300109863281
2004-07-07,330.80999755859375
2004-07-08,331.79998779296875
2004-07-09,331.6400146484375
2004-07-12,330.2699890136719
2004-07-13,330.7900085449219
2004-07-14,330.1400146484375
2004-07-15,326.75
2004-07-16,327.4800109863281
2004-07-19,325.82000732421875
2004-07-20,326.3699951171875
2004-07-21,329.5899963378906
2004-07-22,324.54998779296875
2004-07-23,325.3900146484375
2004-07-26,322.4700012207031
2004-07-27,325.20001220703125
2004-07-28,326.29998779296875
2004-07-29,330.0
2004-07-30,330.5199890136719
2004-08-02,330.17999267578125
2004-08-03,331.1700134277344
2004-08-04,328.6499938964844
2004-08-05,329.20001220703125
2004-08-06,321.80999755859375
2004-08-09,319.07000732421875
2004-08-10,321.0299987792969
2004-08-11,319.1499938964844
2004-08-12,318.5799865722656
2004-08-13,317.489990234375
2004-08-16,320.5400085449219
2004-08-17,320.989990234375
2004-08-18,321.3399963378906
2004-08-19,322.0400085449219
2004-08-20,321.239990234375
2004-08-23,325.54998779296875
2004-08-24,325.1499938964844
2004-08-25,326.17999267578125
2004-08-26,328.82000732421875
2004-08-27,331.3399963378906
2004-08-30,330.8399963378906
2004-08-31,327.6700134277344
2004-09-01,329.9200134277344
2004-09-02,331.1700134277344
2004-09-03,333.760009765625
2004-09-06,334.94000244140625
2004-09-07,334.7699890136719
2004-09-08,334.7099914550781
2004-09-09,332.6600036621094
2004-09-10,333.79998779296875
2004-09-13,336.6700134277344
2004-09-14,335.5199890136719
2004-09-15,334.94000244140625
2004-09-16,336.4100036621094
2004-09-17,338.3299865722656
2004-09-20,337.1199951171875
2004-09-21,338.69000244140625
2004-09-22,336.80999755859375
2004-09-23,334.30999755859375
2004-09-24,335.32000732421875
2004-09-27,333.1300048828125
2004-09-28,334.7300109863281
2004-09-29,335.92999267578125
2004-09-30,333.67999267578125
2004-10-01,339.45001220703125
2004-10-04,342.7200012207031
2004-10-05,343.0199890136719
2004-10-06,342.760009765625
2004-10-07,342.7099914550781
2004-10-08,341.19000244140625
2004-10-11,341.010009765625
2004-10-12,338.3800048828125
2004-10-13,339.1700134277344
2004-10-14,336.8800048828125
2004-10-15,336.2099914550781
2004-10-18,335.20001220703125
2004-10-19,338.3999938964844
2004-10-20,335.0899963378906
2004-10-21,337.07000732421875
2004-10-22,336.7900085449219
2004-10-25,331.29998779296875
2004-10-26,332.2699890136719
2004-10-27,336.260009765625
2004-10-28,338.3399963378906
2004-10-29,337.44000244140625
2004-11-01,340.2300109863281
2004-11-02,343.3599853515625
2004-11-03,344.5799865722656
2004-11-04,343.54998779296875
2004-11-05,345.42999267578125
2004-11-08,345.010009765625
2004-11-09,344.8999938964844
2004-11-10,345.75
2004-11-11,348.92999267578125
2004-11-12,350.17999267578125
2004-11-15,349.7300109863281
2004-11-16,347.4200134277344
2004-11-17,350.54998779296875
2004-11-18,350.6199951171875
2004-11-19,347.9700012207031
2004-11-22,346.1600036621094
2004-11-23,346.7099914550781
2004-11-24,346.57000732421875
2004-11-25,349.05999755859375
2004-11-26,348.510009765625
2004-11-29,348.1700134277344
2004-11-30,346.739990234375
2004-12-01,350.70001220703125
2004-12-02,352.1499938964844
2004-12-03,351.3399963378906
2004-12-06,349.6600036621094
2004-12-07,350.92999267578125
2004-12-08,350.2799987792969
2004-12-09,347.7699890136719
2004-12-10,349.1700134277344
2004-12-13,351.7799987792969
2004-12-14,352.1700134277344
2004-12-15,352.0
2004-12-16,353.2900085449219
2004-12-17,350.5299987792969
2004-12-20,352.1600036621094
2004-12-21,351.44000244140625
2004-12-22,353.07000732421875
2004-12-23,353.1600036621094
2004-12-24,353.55999755859375
2004-12-27,352.9599914550781
2004-12-28,353.30999755859375
2004-12-29,353.260009765625
2004-12-30,353.25
2004-12-31,353.3800048828125
2005-01-03,355.45001220703125
2005-01-04,356.8500061035156
2005-01-05,354.489990234375
2005-01-06,356.239990234375
2005-01-07,358.5400085449219
2005-01-10,358.4200134277344
2005-01-11,355.7799987792969
2005-01-12,353.05999755859375
2005-01-13,354.3800048828125
2005-01-14,356.1499938964844
2005-01-17,357.6199951171875
2005-01-18,357.9800109863281
2005-01-19,358.6400146484375
2005-01-20,357.1700134277344
2005-01-21,356.79998779296875
2005-01-24,356.6199951171875
2005-01-25,358.95001220703125
2005-01-26,359.0899963378906
2005-01-27,360.6199951171875
2005-01-28,359.2900085449219
2005-01-31,361.7099914550781
2005-02-01,364.5799865722656
2005-02-02,365.7200012207031
2005-02-03,365.5299987792969
2005-02-04,369.010009765625
2005-02-07,370.989990234375
2005-02-08,371.6600036621094
2005-02-09,371.25
2005-02-10,370.8699951171875
2005-02-11,374.25
2005-02-14,374.79998779296875
2005-02-15,376.2900085449219
2005-02-16,374.2099914550781
2005-02-17,374.6199951171875
2005-02-18,375.1400146484375
2005-02-21,374.6400146484375
2005-02-22,371.95001220703125
2005-02-23,370.07000732421875
2005-02-24,369.8599853515625
2005-02-25,374.0899963378906
2005-02-28,372.8900146484375
2005-03-01,375.6600036621094
2005-03-02,375.6300048828125
2005-03-03,375.6700134277344
2005-03-04,378.2300109863281
2005-03-07,377.8999938964844
2005-03-08,375.8399963378906
2005-03-09,373.79998779296875
2005-03-10,370.7799987792969
2005-03-11,371.6300048828125
2005-03-14,371.0799865722656
2005-03-15,374.1000061035156
2005-03-16,369.4100036621094
2005-03-17,369.4100036621094
2005-03-18,370.239990234375
